"year","locationabbr","locationdesc","class","topic","question","response","sample_size","data_value","confidence_limit_low","confidence_limit_high","display_order","data_value_unit","data_value_type","data_value_footnote_symbol","data_value_footnote","data_source","class_id","topic_id","location_id","question_id","respid","geo_location","response_order"
2010,"ME","ME - Sagadahoc County","Health Status","Overall Health","How is your general health?","Poor",10,2.7,0.7,4.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.956202, -69.869704)",1
2010,"ME","ME - York County","Health Status","Overall Health","How is your general health?","Poor",38,3.4,2.2,4.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.424108, -70.640561)",1
2010,"MD","MD - Anne Arundel County","Health Status","Overall Health","How is your general health?","Poor",20,2.4,1.2,3.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.067301, -76.598917)",1
2010,"MD","MD - Baltimore County","Health Status","Overall Health","How is your general health?","Poor",40,3.6,2.2,4.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.369252, -76.620366)",1
2010,"MD","MD - Cecil County","Health Status","Overall Health","How is your general health?","Poor",14,3.8,1.4,6.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.613824, -75.936585)",1
2010,"MD","MD - Charles County","Health Status","Overall Health","How is your general health?","Poor",17,3.5,1.7,5.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.578559, -76.953006)",1
2010,"MD","MD - Frederick County","Health Status","Overall Health","How is your general health?","Poor",17,2.1,0.7,3.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.432254, -77.400231)",1
2010,"MD","MD - Harford County","Health Status","Overall Health","How is your general health?","Poor",19,5.5,2.5,8.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.521376, -76.310879)",1
2010,"MD","MD - Howard County","Health Status","Overall Health","How is your general health?","Poor",8,1.6,0.2,2.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.219271, -76.856729)",1
2010,"MD","MD - Montgomery County","Health Status","Overall Health","How is your general health?","Poor",25,1.4,0.8,1.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.086185, -77.122862)",1
2010,"MD","MD - Prince George's County","Health Status","Overall Health","How is your general health?","Poor",36,4,2.2,5.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.908576, -76.889947)",1
2010,"MD","MD - Queen Anne's County","Health Status","Overall Health","How is your general health?","Poor",7,1.6,0.2,2.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.022436, -76.148099)",1
2010,"MD","MD - Washington County","Health Status","Overall Health","How is your general health?","Poor",31,4.8,2.8,6.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.617574, -77.731386)",1
2010,"MD","MD - Baltimore city","Health Status","Overall Health","How is your general health?","Poor",26,3.9,1.9,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.314892, -76.619614)",1
2010,"MA","MA - Bristol County","Health Status","Overall Health","How is your general health?","Poor",220,4.2,3,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.793219, -71.108301)",1
2010,"MA","MA - Essex County","Health Status","Overall Health","How is your general health?","Poor",99,2.7,1.9,3.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.62479, -70.987816)",1
2010,"MA","MA - Hampden County","Health Status","Overall Health","How is your general health?","Poor",98,3.5,2.3,4.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.125927, -72.575325)",1
2010,"MA","MA - Hampshire County","Health Status","Overall Health","How is your general health?","Poor",7,2.9,0,5.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.312537, -72.573322)",1
2010,"MA","MA - Middlesex County","Health Status","Overall Health","How is your general health?","Poor",127,1.8,1.2,2.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.448546, -71.255223)",1
2010,"MA","MA - Norfolk County","Health Status","Overall Health","How is your general health?","Poor",28,2.2,1.2,3.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.202695, -71.14756)",1
2010,"MA","MA - Plymouth County","Health Status","Overall Health","How is your general health?","Poor",27,2.6,1.4,3.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.023962, -70.853689)",1
2010,"MA","MA - Suffolk County","Health Status","Overall Health","How is your general health?","Poor",89,4,2.6,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.334806, -71.078632)",1
2010,"MA","MA - Worcester County","Health Status","Overall Health","How is your general health?","Poor",101,4,2.6,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.303704, -71.805321)",1
2010,"MI","MI - Kent County","Health Status","Overall Health","How is your general health?","Poor",21,3.5,1.3,5.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.963793, -85.626605)",1
2010,"MI","MI - Macomb County","Health Status","Overall Health","How is your general health?","Poor",31,5.1,2.9,7.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.58689, -82.957388)",1
2010,"MI","MI - Oakland County","Health Status","Overall Health","How is your general health?","Poor",32,1.9,1.1,2.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.587535, -83.310386)",1
2010,"MI","MI - Wayne County","Health Status","Overall Health","How is your general health?","Poor",140,4.5,3.3,5.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.33261, -83.217933)",1
2010,"MN","MN - Anoka County","Health Status","Overall Health","How is your general health?","Poor",18,3.5,1.5,5.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(45.195145, -93.270245)",1
2010,"MN","MN - Dakota County","Health Status","Overall Health","How is your general health?","Poor",10,1.8,0.4,3.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.765954, -93.151767)",1
2010,"MN","MN - Hennepin County","Health Status","Overall Health","How is your general health?","Poor",73,2,1,2.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.974633, -93.36119)",1
2010,"MN","MN - Ramsey County","Health Status","Overall Health","How is your general health?","Poor",31,2.8,1.2,4.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.993146, -93.106321)",1
2010,"MN","MN - Washington County","Health Status","Overall Health","How is your general health?","Poor",5,1.7,0.1,3.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(44.988623, -92.920897)",1
2010,"MS","MS - DeSoto County","Health Status","Overall Health","How is your general health?","Poor",34,4.9,2.5,7.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(34.9304, -89.956695)",1
2010,"MS","MS - Hinds County","Health Status","Overall Health","How is your general health?","Poor",35,7.2,3.8,10.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(32.303868, -90.255669)",1
2010,"MO","MO - Jackson County","Health Status","Overall Health","How is your general health?","Poor",29,3.9,2.3,5.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.010332, -94.446137)",1
2010,"MO","MO - St. Louis County","Health Status","Overall Health","How is your general health?","Poor",30,3.2,1.2,5.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.647121, -90.386218)",1
2010,"MO","MO - St. Louis city","Health Status","Overall Health","How is your general health?","Poor",56,6,3.8,8.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(38.623609, -90.252991)",1
2010,"MT","MT - Flathead County","Health Status","Overall Health","How is your general health?","Poor",34,4.2,2,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(48.247204, -114.279524)",1
2010,"MT","MT - Lewis and Clark County","Health Status","Overall Health","How is your general health?","Poor",33,4.2,2.2,6.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(46.64477, -112.021955)",1
2010,"MT","MT - Yellowstone County","Health Status","Overall Health","How is your general health?","Poor",19,3,1.4,4.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(45.791309, -108.539417)",1
2010,"NE","NE - Adams County","Health Status","Overall Health","How is your general health?","Poor",21,2.3,1.3,3.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.583763, -98.414536)",1
2010,"NE","NE - Dakota County","Health Status","Overall Health","How is your general health?","Poor",48,6.1,3.7,8.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.445678, -96.441515)",1
2010,"NE","NE - Douglas County","Health Status","Overall Health","How is your general health?","Poor",33,3.1,1.3,4.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.25991, -96.061471)",1
2010,"NE","NE - Hall County","Health Status","Overall Health","How is your general health?","Poor",22,2.9,1.3,4.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.915597, -98.377535)",1
2010,"NE","NE - Lancaster County","Health Status","Overall Health","How is your general health?","Poor",27,1.4,0.8,1.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.801058, -96.673551)",1
2010,"NE","NE - Lincoln County","Health Status","Overall Health","How is your general health?","Poor",39,4.6,2.6,6.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.119635, -100.78923)",1
2010,"NE","NE - Madison County","Health Status","Overall Health","How is your general health?","Poor",21,3.4,1.2,5.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.003908, -97.461692)",1
2010,"NE","NE - Sarpy County","Health Status","Overall Health","How is your general health?","Poor",22,3.3,1.3,5.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.153107, -96.033892)",1
2010,"NE","NE - Scotts Bluff County","Health Status","Overall Health","How is your general health?","Poor",49,4.8,2.6,6.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.865018, -103.68038)",1
2010,"NE","NE - Seward County","Health Status","Overall Health","How is your general health?","Poor",13,3.6,0.8,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.873593, -97.106037)",1
2010,"NV","NV - Clark County","Health Status","Overall Health","How is your general health?","Poor",95,6,4.4,7.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(36.143366, -115.14994)",1
2010,"NV","NV - Washoe County","Health Status","Overall Health","How is your general health?","Poor",73,4.6,3.2,5.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.535558, -119.795493)",1
2010,"NH","NH - Grafton County","Health Status","Overall Health","How is your general health?","Poor",17,2.7,1.3,4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.838874, -71.953268)",1
2010,"NH","NH - Hillsborough County","Health Status","Overall Health","How is your general health?","Poor",59,2.9,1.9,3.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.879889, -71.532928)",1
2010,"NH","NH - Merrimack County","Health Status","Overall Health","How is your general health?","Poor",23,2.8,1.2,4.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.246442, -71.586214)",1
2010,"NH","NH - Rockingham County","Health Status","Overall Health","How is your general health?","Poor",44,3.7,2.5,4.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.936726, -71.104266)",1
2010,"NH","NH - Strafford County","Health Status","Overall Health","How is your general health?","Poor",33,3.6,2,5.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(43.247646, -70.954943)",1
2010,"NJ","NJ - Atlantic County","Health Status","Overall Health","How is your general health?","Poor",56,5.2,3.4,6.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.427562, -74.583452)",1
2010,"NJ","NJ - Bergen County","Health Status","Overall Health","How is your general health?","Poor",25,3.2,1.6,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.918799, -74.057383)",1
2010,"NJ","NJ - Burlington County","Health Status","Overall Health","How is your general health?","Poor",25,3.3,1.7,4.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.982667, -74.834269)",1
2010,"NJ","NJ - Camden County","Health Status","Overall Health","How is your general health?","Poor",45,5.8,3.8,7.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.86401, -75.027836)",1
2010,"NJ","NJ - Cape May County","Health Status","Overall Health","How is your general health?","Poor",23,3.1,1.7,4.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.095952, -74.807133)",1
2010,"NJ","NJ - Essex County","Health Status","Overall Health","How is your general health?","Poor",64,4.2,2.8,5.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.768705, -74.216402)",1
2010,"NJ","NJ - Gloucester County","Health Status","Overall Health","How is your general health?","Poor",17,2.9,0.5,5.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.749187, -75.127456)",1
2010,"NJ","NJ - Hudson County","Health Status","Overall Health","How is your general health?","Poor",54,3.6,2.4,4.7,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.742925, -74.061278)",1
2010,"NJ","NJ - Hunterdon County","Health Status","Overall Health","How is your general health?","Poor",11,1.6,0.6,2.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.572183, -74.896782)",1
2010,"NJ","NJ - Mercer County","Health Status","Overall Health","How is your general health?","Poor",16,3.3,1.3,5.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.255566, -74.70034)",1
2010,"NJ","NJ - Middlesex County","Health Status","Overall Health","How is your general health?","Poor",27,4.2,2,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.485529, -74.387921)",1
2010,"NJ","NJ - Monmouth County","Health Status","Overall Health","How is your general health?","Poor",15,1.6,0.6,2.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.291301, -74.14773)",1
2010,"NJ","NJ - Morris County","Health Status","Overall Health","How is your general health?","Poor",23,3.4,1.6,5.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.859552, -74.501661)",1
2010,"NJ","NJ - Ocean County","Health Status","Overall Health","How is your general health?","Poor",27,4.4,2.2,6.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(39.973657, -74.21461)",1
2010,"NJ","NJ - Passaic County","Health Status","Overall Health","How is your general health?","Poor",26,3.6,2,5.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.925361, -74.191473)",1
2010,"NJ","NJ - Somerset County","Health Status","Overall Health","How is your general health?","Poor",14,2.4,0.8,3.9,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.561176, -74.578798)",1
2010,"NJ","NJ - Sussex County","Health Status","Overall Health","How is your general health?","Poor",28,4.4,2.4,6.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(41.091219, -74.654037)",1
2010,"NJ","NJ - Union County","Health Status","Overall Health","How is your general health?","Poor",25,3.7,2.1,5.2,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.659609, -74.294239)",1
2010,"NJ","NJ - Warren County","Health Status","Overall Health","How is your general health?","Poor",24,3.6,1.8,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.795162, -75.016426)",1
2010,"NM","NM - Bernalillo County","Health Status","Overall Health","How is your general health?","Poor",66,4.2,2.8,5.5,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(35.107877, -106.616039)",1
2010,"NM","NM - Dona Ana County","Health Status","Overall Health","How is your general health?","Poor",44,6.3,3.7,8.8,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(32.247294, -106.728697)",1
2010,"NM","NM - Sandoval County","Health Status","Overall Health","How is your general health?","Poor",23,4.3,2.1,6.4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(35.328605, -106.64926)",1
2010,"NM","NM - San Juan County","Health Status","Overall Health","How is your general health?","Poor",39,4.6,1.8,7.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(36.72194, -108.220647)",1
2010,"NM","NM - Santa Fe County","Health Status","Overall Health","How is your general health?","Poor",27,3.6,1.8,5.3,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(35.630805, -106.004953)",1
2010,"NM","NM - Valencia County","Health Status","Overall Health","How is your general health?","Poor",29,5.6,3,8.1,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(34.752149, -106.722542)",1
2010,"NY","NY - Bronx County","Health Status","Overall Health","How is your general health?","Poor",31,4.7,2.7,6.6,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(40.849354, -73.882363)",1
2010,"NY","NY - Erie County","Health Status","Overall Health","How is your general health?","Poor",16,2.5,0.9,4,5,"%","Crude Prevalence",NA,NA,"BRFSS","CLASS08","Topic41",NA,"GENHLTH","RESP060","(42.889478, -78.792596)",1
